A17G2QHR8AH5VV,0.7661290322580645
A3QTDW5WP4GFKV,0.8936170212765957
A2QNS7MODF0A2N,0.9212328767123288
A3TSHG5R492EHU,0.8738207547169812
A2NBP5OTOYX3WK,0.824468085106383
A3OZ8KF0HWSVWK,0.9365079365079365
A1SCNO7L71ITFY,0.8564954682779456
A2SB5KUOAGU70U,0.9629629629629629
A1YW00TFC187CC,0.8738738738738738
A2460QZM5TZC4V,0.9117647058823529
A52AHJEUWFSA2,0.7692307692307693
A2N2KQXUPLNDWI,0.9310344827586207
A3U1K9X1LXA5JA,0.9615384615384616
AADB14P6ZCSOC,0.6129032258064516
A29PMRCRJ7Q9ZD,0.7462235649546828
A3P08N6X9HDJ2V,0.8888888888888888
A2H3M1JVY991Q3,0.6085106382978723
ARX0S1CIDJLOX,0.9509803921568627
A20JR0E01UKKDC,0.8974358974358975
A32JS1R9V5LB78,0.8235294117647058
A37TAQZGFFIPF6,0.9150943396226415
A3HQX4BG2WZFTU,0.9444444444444444
AF3G0V1QQAU80,0.8571428571428571
A25JF6K0WTD7RD,0.8070175438596491
A3CFNUD7VR2E1E,0.8
A39LJRF4LGAIX5,0.6707317073170732
A243EPKB9EW005,0.84
A3SWVCOJPJM7KQ,0.9428571428571428
A2F0NZQ8F9ON8C,0.92
A9K49S97N9S9Y,0.8432391791140192
A2D2UXKO4AWBO8,0.7761940668747527
A1C8QK1FPEOOZN,0.8552654586979312
A1OI81FMMZ26J7,0.8600280855354167
AB5C1BRQTC19Q,0.7673863805107463
A2P37651146LL5,0.8742304924388578
A14PY6OO6SQ3K0,0.867940990267698
A296F95XZ8N4S6,0.8167015208927917
A3QJWBEC5A5OEG,0.7447104273773157
A3R5A5DNW8WUZQ,0.8756475298752531
A1264GOK2Z3WSE,0.8862959256877175
A36N8WJKIGNKT0,0.7191528960997393
A17RJ1RVSJ6Z9Y,0.6897562246523259
A8JXHGJIXG2NQ,0.7436148110029335
A3U5GS55UEF5C8,0.7721885395463791
A2NDGTBR25ADTU,0.8941898972647244
AQ3M9XJK8WOII,0.7853035372108248
ARESAM9NV8479,0.8343164366499176
A2AM9D21A7KEZF,0.6768744606022429
A3D8YDQP3CFFT,0.8493164563447264
AKI3CNHDR21S7,0.8119561887721514
A2IGRNX80F2BRD,0.7307666354546594
A3O81LHBBI8NPK,0.8581481057872953
AROJE6P94TZ9Q,0.7664503290144766
A3CMYDBINK8ZS2,0.9411393274817296
AJWKHL2B85PZ9,0.83537808249907
A1TTA3N401CZTS,0.8489031694501129
A1OHONE0FHXNA,0.8279284345816573
A3NC9MZKCOD3T4,0.8039280273636796
A26UFW98CIYDOI,0.8156598222699756
A2YBJXNHCSQ5PL,0.8457865313938335
A1E3MS4AD1WM8V,0.7788264859900484
A3KUOOJQ1Y4QC0,0.7368585316584976
A1XT59Y7H5AOQD,0.8074733696018174
A3USZ9FDRJXYGW,0.8179272452539803
A39BQD05T7ALEG,0.7650158394647849
A37NNI7YFHQU0E,0.7750834522078697
A1NQT28GZTFLGA,0.8551601711631108
A1N914XTP4CJ7X,0.7770346066299259
A2U3EWDHMY526T,0.7953763479130999
A1D67BJW63N47G,0.8251573928684737
A39PPFQ1L7N6OQ,0.7426953308624298
AVEBPYUX1GZYK,0.81761402345082
A3MXBLYX2CDGTP,0.8398483448218556
AOMS6ZPYQPAN,0.8273309686938287
A23BMD8M0RLV77,0.8241924040369408
A32KTL9SV0WHMB,0.8241924040369408
A3UYK0Z6ZHS7I4,0.8319757829252564
A1OL25WY0BYMMH,0.8240235451144918
A1BENJCLTWP1NH,0.7897385285686092
A23RB1Y4ANXQLS,0.7897385285686092
AE4OWTLXURMKP,0.7891935304043414
A2289G4S8YGPX9,0.8298062581079171
A1PRKAHPVVX025,0.8058381998794684